PartNumber,Desc,SUnder,Supercession,SurchVal,RRP,Stklevel
LCS766,SPEED SENSOR        ,,                      ,,1.75,Good
19291,CRANK SENSOR        ,,                      ,,7.71,Good
SEB5105,CRANK SENSOR        ,,                      ,,8.0999999999999996,Good
LCS670,CRANK SENSOR        ,,                      ,,4.8600000000000003,Good
EPS788,CRANK SENSOR        ,,                      ,,7.71,Good
CS1900,CRANK SENSOR        ,,                      ,,7.71,Good
19292,CRANK SENSOR        ,,                      ,,39.280000000000001,Less than 10
SEB5106,CRANK SENSOR        ,,                      ,,40.310000000000002,Less than 10
LCS671,CRANK SENSOR        ,,                      ,,24.75,Less than 10
EPS789,CRANK SENSOR        ,,                      ,,39.280000000000001,Less than 10
CS1901,CRANK SENSOR        ,,                      ,,39.280000000000001,Less than 10
19294,SPEEDO SENSOR       ,,                      ,,13.69,Good
SEB5115,SPEEDO SENSOR       ,,                      ,,14.039999999999999,Good
LCS673,SPEEDO SENSOR       ,,                      ,,8.6199999999999992,Good
EPS791,SPEEDO SENSOR       ,,                      ,,13.69,Good
CS1903,SPEEDO SENSOR       ,,                      ,,13.69,Good
19295,CRANK SENSOR        ,,                      ,,35.240000000000002,1 Left
SEB5108,CRANK SENSOR        ,,                      ,,36.170000000000002,1 Left
LCS674,CRANK SENSOR        ,,                      ,,22.199999999999999,1 Left
EPS792,CRANK SENSOR        ,,                      ,,35.240000000000002,1 Left
CS1904,CRANK SENSOR        ,,                      ,,35.240000000000002,1 Left
19296,CRANK SENSOR        ,,                      ,,16.350000000000001,Good
SEB2037,CRANK SENSOR        ,,                      ,,16.789999999999999,Good
LCS675,CRANK SENSOR        ,,                      ,,10.300000000000001,Good
EPS793,CRANK SENSOR        ,,                      ,,16.350000000000001,Good
CS1905,CRANK SENSOR        ,,                      ,,16.350000000000001,Good
19297,CRANK SENSOR        ,,                      ,,10.09,Good
SEB5109,CRANK SENSOR        ,,                      ,,10.59,Good
LCS676,CRANK SENSOR        ,,                      ,,6.3600000000000003,Good
EPS794,CRANK SENSOR        ,,                      ,,10.09,Good
CS1906,CRANK SENSOR        ,,                      ,,10.09,Good
19298,CRANK SENSOR        ,,                      ,,33.200000000000003,Good
SEB5110,CRANK SENSOR        ,,                      ,,34.07,Good
LCS677,CRANK SENSOR        ,,                      ,,20.920000000000002,Good
EPS795,CRANK SENSOR        ,,                      ,,33.200000000000003,Good
CS1907,CRANK SENSOR        ,,                      ,,33.200000000000003,Good
19302,CRANK SENSOR        ,,                      ,,36.299999999999997,Less than 5
SEB5141,CRANK SENSOR        ,,                      ,,38.119999999999997,Less than 5
LCS775,CRANK SENSOR        ,,                      ,,25.41,Less than 5
EPS810,CRANK SENSOR        ,,                      ,,36.299999999999997,Less than 5
CS1922,CRANK SENSOR        ,,                      ,,36.299999999999997,Less than 5
19303,AIR MASS METER      ,,                      ,,96.5,1 Left
FDM539,AIR MASS METER      ,,                      ,,99.049999999999997,1 Left
LMF294,AIR MASS METER      ,,                      ,,60.789999999999999,1 Left
EAM233,AIR MASS METER      ,,                      ,,96.5,1 Left
MAFS508-OE,AIR MASS METER      ,,                      ,,96.5,1 Left
19305,AIR MASS METER INSER,,                      ,,135.81999999999999,Good
FDM621,AIR MASS METER INSER,,                      ,,139.40000000000001,Good
LMF277,AIR MASS METER INSER,,                      ,,85.569999999999993,Good
KMF001,AIR MASS METER INSER,,                      ,,135.81999999999999,Good
MAFS238-OE,AIR MASS METER INSER,,                      ,,135.81999999999999,Good
19309,AIR MASS METER INSER,,                      ,,114.40000000000001,Less than 5
FDM984,AIR MASS METER INSER,,                      ,,117.43000000000001,Less than 5
LMF296,AIR MASS METER INSER,,                      ,,72.069999999999993,Less than 5
EAM235,AIR MASS METER INSER,,                      ,,114.40000000000001,Less than 5
MAFS510-OE,AIR MASS METER INSER,,                      ,,114.40000000000001,Less than 5
19310-M,AIR MASS METER INSER,,                      ,,42.409999999999997,Good
FDM561,AIR MASS METER INSER,,                      ,,44.530000000000001,Good
LMF297,AIR MASS METER INSER,,                      ,,26.719999999999999,Good
EAM236-M,AIR MASS METER INSER,,                      ,,42.409999999999997,Good
EAM236,AIR MASS METER INSER,,                      ,,181.87,Good
MAFS511-M,AIR MASS METER INSER,,                      ,,42.409999999999997,Good
19311,AIR MASS METER INSER,,                      ,,85.939999999999998,Less than 5
FDM5000,AIR MASS METER INSER,,                      ,,90.239999999999995,Less than 5
LMF298,AIR MASS METER INSER,,                      ,,54.140000000000001,Less than 5
EAM237,AIR MASS METER INSER,,                      ,,85.939999999999998,Less than 5
MAFS512-OE,AIR MASS METER INSER,,                      ,,85.939999999999998,Less than 5
19312,AIR MASS METER      ,,                      ,,125.23,Less than 5
FDM5001,AIR MASS METER      ,,                      ,,131.49000000000001,Less than 5
LMF299,AIR MASS METER      ,,                      ,,78.890000000000001,Less than 5
EAM238,AIR MASS METER      ,,                      ,,125.23,Less than 5
MAFS513-OE,AIR MASS METER      ,,                      ,,125.23,Less than 5
19350,AIR MASS METER      ,,                      ,,109.18000000000001,Less than 10
FDM540,AIR MASS METER      ,,                      ,,114.64,Less than 10
LMF001,AIR MASS METER      ,,                      ,,68.780000000000001,Less than 10
KMF002,AIR MASS METER      ,,                      ,,109.18000000000001,Less than 10
MAFS467-OE,AIR MASS METER      ,,                      ,,109.18000000000001,Less than 10
19351,AIR MASS METER      ,,                      ,,125.7,Less than 5
FDM545,AIR MASS METER      ,,                      ,,129.00999999999999,Less than 5
LMF002,AIR MASS METER      ,,                      ,,79.189999999999998,Less than 5
KMF003,AIR MASS METER      ,,                      ,,125.7,Less than 5
MAFS468-OE,AIR MASS METER      ,,                      ,,125.7,Less than 5
19352,AIR MASS METER      ,,                      ,,97.230000000000004,Less than 5
FDM548,AIR MASS METER      ,,                      ,,99.790000000000006,Less than 5
LMF003,AIR MASS METER      ,,                      ,,61.259999999999998,Less than 5
KMF004,AIR MASS METER      ,,                      ,,97.230000000000004,Less than 5
MAFS469-OE,AIR MASS METER      ,,                      ,,97.230000000000004,Less than 5
19353,AIR MASS METER      ,,                      ,,75.829999999999998,Good
FDM543,AIR MASS METER      ,,                      ,,66.810000000000002,Good
LMF004,AIR MASS METER      ,,                      ,,47.770000000000003,Good
KMF005,AIR MASS METER      ,,                      ,,75.829999999999998,Good
MAFS470-OE,AIR MASS METER      ,,                      ,,75.829999999999998,Good
19354,AIR MASS METER      ,,                      ,,134.53,Good
FDM550,AIR MASS METER      ,,                      ,,141.25999999999999,Good
LMF005,AIR MASS METER      ,,                      ,,84.75,Good
KMF006,AIR MASS METER      ,,                      ,,134.53,Good
MAFS471-OE,AIR MASS METER      ,,                      ,,134.53,Good
19355,AIR MASS METER      ,,                      ,,107.15000000000001,Less than 5
FDM554,AIR MASS METER      ,,                      ,,109.98999999999999,Less than 5
LMF006,AIR MASS METER      ,,                      ,,67.5,Less than 5
KMF007,AIR MASS METER      ,,                      ,,107.15000000000001,Less than 5
MAFS472-OE,AIR MASS METER      ,,                      ,,107.15000000000001,Less than 5
19359,AIR MASS METER      ,,                      ,,176.21000000000001,Less than 5
FDM503,AIR MASS METER      ,,                      ,,185.02000000000001,Less than 5
LMF008,AIR MASS METER      ,,                      ,,111.01000000000001,Less than 5
KMF009,AIR MASS METER      ,,                      ,,176.21000000000001,Less than 5
MAFS476-OE,AIR MASS METER      ,,                      ,,176.21000000000001,Less than 5
19360,AIR MASS METER      ,,                      ,,130.19999999999999,Less than 5
FDM555,AIR MASS METER      ,,                      ,,136.71000000000001,Less than 5
LMF009,AIR MASS METER      ,,                      ,,82.030000000000001,Less than 5
KMF010,AIR MASS METER      ,,                      ,,130.19999999999999,Less than 5
MAFS477-OE,AIR MASS METER      ,,                      ,,130.19999999999999,Less than 5
19361,AIR MASS METER      ,,                      ,,132.13,Less than 5
FDM5002,AIR MASS METER      ,,                      ,,135.63,Less than 5
LMF010,AIR MASS METER      ,,                      ,,83.239999999999995,Less than 5
KMF011,AIR MASS METER      ,,                      ,,132.13,Less than 5
MAFS428-OE,AIR MASS METER      ,,                      ,,132.13,Less than 5
19362,AIR MASS METER      ,,                      ,,111.91,Less than 10
FDM542,AIR MASS METER      ,,                      ,,114.87,Less than 10
LMF011,AIR MASS METER      ,,                      ,,70.510000000000005,Less than 10
KMF012,AIR MASS METER      ,,                      ,,111.91,Less than 10
MAFS478-OE,AIR MASS METER      ,,                      ,,111.91,Less than 10
19363,AIR MASS METER      ,,                      ,,98.739999999999995,Less than 5
FDM547,AIR MASS METER      ,,                      ,,103.68000000000001,Less than 5
LMF012,AIR MASS METER      ,,                      ,,62.210000000000001,Less than 5
KMF013,AIR MASS METER      ,,                      ,,98.739999999999995,Less than 5
MAFS479-OE,AIR MASS METER      ,,                      ,,98.739999999999995,Less than 5
19364,AIR MASS METER      ,,                      ,,64.549999999999997,Good
FDM551,AIR MASS METER      ,,                      ,,66.25,Good
LMF013,AIR MASS METER      ,,                      ,,40.670000000000002,Good
KMF014,AIR MASS METER      ,,                      ,,64.549999999999997,Good
MAFS480-OE,AIR MASS METER      ,,                      ,,64.549999999999997,Good
19365,AIR MASS METER      ,,                      ,,141.77000000000001,Less than 10
FDM552,AIR MASS METER      ,,                      ,,145.52000000000001,Less than 10
LMF014,AIR MASS METER      ,,                      ,,89.319999999999993,Less than 10
KMF015,AIR MASS METER      ,,                      ,,141.77000000000001,Less than 10
MAFS481-OE,AIR MASS METER      ,,                      ,,141.77000000000001,Less than 10
19370,AIR MASS METER      ,,                      ,,101.67,Good
FDM531,AIR MASS METER      ,,                      ,,104.34999999999999,Good
LMF018,AIR MASS METER      ,,                      ,,64.049999999999997,Good
KMF018,AIR MASS METER      ,,                      ,,101.67,Good
MAFS458-OE,AIR MASS METER      ,,                      ,,101.67,Good
19371,AIR MASS METER      ,,                      ,,112.23999999999999,1 Left
FDM508,AIR MASS METER      ,,                      ,,115.2,1 Left
LMF019,AIR MASS METER      ,,                      ,,70.709999999999994,1 Left
KMF019,AIR MASS METER      ,,                      ,,112.23999999999999,1 Left
MAFS459-OE,AIR MASS METER      ,,                      ,,112.23999999999999,1 Left
19373,AIR MASS METER      ,,                      ,,109.89,1 Left
FDM519,AIR MASS METER      ,,                      ,,115.38,1 Left
LMF021,AIR MASS METER      ,,                      ,,69.230000000000004,1 Left
KMF021,AIR MASS METER      ,,                      ,,109.89,1 Left
MAFS461-OE,AIR MASS METER      ,,                      ,,109.89,1 Left
19374,AIR MASS METER      ,,                      ,,78.189999999999998,Less than 10
FDM992,AIR MASS METER      ,,                      ,,82.099999999999994,Less than 10
LMF022,AIR MASS METER      ,,                      ,,49.259999999999998,Less than 10
KMF022,AIR MASS METER      ,,                      ,,78.189999999999998,Less than 10
MAFS463-OE,AIR MASS METER      ,,                      ,,78.189999999999998,Less than 10
19377-M,AIR MASS METER      ,,                      ,,36.490000000000002,Less than 10
FDM544,AIR MASS METER      ,,                      ,,38.310000000000002,Less than 10
LMF024,AIR MASS METER      ,,                      ,,22.989999999999998,Less than 10
KMF024,AIR MASS METER      ,,                      ,,36.490000000000002,Less than 10
KMF024-M,AIR MASS METER      ,,                      ,,38.409999999999997,Less than 10
MAFS482-M,AIR MASS METER      ,,                      ,,36.490000000000002,Less than 10
19378,AIR MASS METER      ,,                      ,,120.64,1 Left
FDM549,AIR MASS METER      ,,                      ,,123.81,1 Left
LMF025,AIR MASS METER      ,,                      ,,76,1 Left
KMF025,AIR MASS METER      ,,                      ,,120.64,1 Left
MAFS483-OE,AIR MASS METER      ,,                      ,,120.64,1 Left
19379,WSL AIR MASS METER  ,,                      ,,50,1 Left
FDM546,WSL AIR MASS METER  ,,                      ,,52.5,1 Left
LMF026,WSL AIR MASS METER  ,,                      ,,31.5,1 Left
KMF026,WSL AIR MASS METER  ,,                      ,,50,1 Left
MAFS484-OE,WSL AIR MASS METER  ,,                      ,,50,1 Left
19381,AIR MASS METER      ,,                      ,,163.78999999999999,Less than 5
FDM575,AIR MASS METER      ,,                      ,,168.12,Less than 5
LMF028,AIR MASS METER      ,,                      ,,103.19,Less than 5
KMF028,AIR MASS METER      ,,                      ,,163.78999999999999,Less than 5
MAFS486-OE,AIR MASS METER      ,,                      ,,163.78999999999999,Less than 5
19400,WSL AIR MASS METER  ,,                      ,,50,Good
FDM731,WSL AIR MASS METER  ,,                      ,,52.5,Good
LMF029,WSL AIR MASS METER  ,,                      ,,31.5,Good
MAFS002-OE,WSL AIR MASS METER  ,,                      ,,50,Good
19407,AIR MASS METER      ,,                      ,,130.44999999999999,Less than 10
